State Name,Dist Name,JANUARY RAINFALL (Millimeters),FEBRUARY RAINFALL (Millimeters),MARCH RAINFALL (Millimeters),APRIL RAINFALL (Millimeters),MAY RAINFALL (Millimeters),JUNE RAINFALL (Millimeters),JULY RAINFALL (Millimeters),AUGUST RAINFALL (Millimeters),SEPTEMBER RAINFALL (Millimeters),OCTOBER RAINFALL (Millimeters),NOVEMBER RAINFALL (Millimeters),DECEMBER RAINFALL (Millimeters),ANNUAL RAINFALL (Millimeters),LENGTH OF GROWING PERIOD DAYS (Number)
Madhya Pradesh,Panna,19.208333333333332,15.658333333333333,8.433333333333334,4.280851063829787,5.864583333333333,122.70416666666667,342.3854166666667,387.1020833333334,182.10000000000002,33.293617021276596,7.410869565217391,7.114893617021276,1142.1458333333333,280
Madhya Pradesh,Raisen,10.129787234042555,10.172340425531916,6.061702127659574,1.056521739130435,5.493617021276595,145.00425531914894,368.1276595744681,397.17021276595744,180.56739130434784,28.080434782608698,12.317391304347826,9.441304347826087,1171.159574468085,224
Madhya Pradesh,Rajgarh,7.783333333333334,6.054166666666666,5.354166666666667,2.423404255319149,6.927083333333333,112.77291666666667,319.95,345.6270833333333,132.0744680851064,24.502127659574466,12.889130434782608,8.448936170212766,983.74375,201
Madhya Pradesh,Ratlam,3.1291666666666664,2.34375,2.3166666666666664,1.627659574468085,4.447916666666667,113.925,301.9458333333333,331.59791666666666,147.9723404255319,33.74255319148936,11.748936170212767,6.21063829787234,962.69375,194
Madhya Pradesh,Rewa,18.97021276595745,19.616666666666667,8.895744680851063,2.3347826086956522,7.153191489361702,134.63913043478263,302.7723404255319,309.57659574468084,195.13260869565218,36.51086956521739,8.746666666666666,5.921739130434782,1049.0340425531915,178
Madhya Pradesh,Sagar,14.291666666666666,14.958333333333334,10.129166666666666,2.6234042553191492,7.8062499999999995,148.08124999999998,348.5604166666667,402.3645833333333,153.01063829787233,28.30851063829787,11.297826086956523,9.5,1151.9541666666667,194
Madhya Pradesh,Satna,20.0,21.66875,9.102083333333335,3.546808510638298,6.1375,121.6375,300.2625,322.925,191.98297872340427,34.51914893617022,8.291304347826088,6.946808510638298,1050.2958333333333,194
Madhya Pradesh,Sehore,9.7125,9.239583333333334,7.970833333333334,11.819148936170214,17.21875,150.81041666666667,352.531914893617,376.668085106383,171.82608695652175,22.778260869565216,13.580434782608696,7.4021739130434785,1150.7680851063828,210
Madhya Pradesh,Seoni / Shivani,17.691666666666666,19.377083333333335,19.022916666666667,5.538297872340426,9.645833333333334,165.975,361.66041666666666,332.7083333333333,162.06808510638297,42.02340425531915,13.457446808510639,12.631914893617022,1159.85625,240
Madhya Pradesh,Shahdol,20.315555555555555,22.495555555555555,14.244444444444444,9.072727272727272,17.015555555555558,125.24666666666667,307.64444444444445,353.09555555555556,179.63181818181818,34.72954545454545,6.330232558139534,8.247727272727273,1099.008888888889,201
Madhya Pradesh,Shajapur,8.237499999999999,4.627083333333334,4.33125,2.174468085106383,8.283333333333333,104.59166666666665,304.73125,342.731914893617,140.6,21.773913043478263,10.322222222222223,9.48695652173913,968.1829787234042,210
Madhya Pradesh,Shivpuri,9.358333333333333,11.358333333333334,3.747916666666667,2.521276595744681,6.73125,84.95208333333333,286.9458333333333,264.32708333333335,136.02340425531915,24.387234042553192,5.978260869565218,8.080851063829787,844.85,210
Madhya Pradesh,Sidhi,21.712500000000002,19.59375,11.612499999999999,5.329787234042553,13.5,145.32500000000002,326.9166666666667,313.29375,207.15319148936172,36.817021276595746,8.578260869565216,6.642553191489362,1115.0729166666667,200
Madhya Pradesh,Tikamgarh,14.122916666666667,11.86875,5.114583333333333,2.123404255319149,5.120833333333334,98.78936170212766,290.65416666666664,331.71666666666664,148.91914893617022,29.32340425531915,8.704347826086956,8.842553191489362,953.8770833333333,178
Madhya Pradesh,Ujjain,4.7,4.014583333333333,4.522916666666666,2.3,6.779166666666666,117.01666666666667,294.9875,311.5104166666667,145.35531914893616,24.53191489361702,13.463829787234042,8.261702127659575,937.7125,194
Madhya Pradesh,Vidisha,11.054166666666667,9.929166666666667,8.304166666666667,1.851063829787234,5.21875,132.9276595744681,358.4586956521739,382.9608695652174,164.94444444444446,19.74222222222222,10.377272727272727,10.477777777777778,1114.8521739130433,220
Maharashtra,Ahmednagar,0.9791666666666666,1.3770833333333332,4.960416666666667,2.9187499999999997,14.610416666666667,102.38541666666667,91.4875,88.04375,143.72916666666666,65.41666666666667,21.308333333333334,6.333333333333333,543.5500000000001,164
Maharashtra,Akola,10.5625,5.645833333333333,11.918750000000001,2.55625,7.8062499999999995,140.53125,212.06458333333333,215.70833333333334,124.81458333333335,46.43958333333333,18.470833333333335,5.879166666666666,802.3895833333332,194
Maharashtra,Amarawati,10.325000000000001,6.910416666666666,12.606250000000001,3.3125,6.51875,143.85416666666666,249.98749999999998,251.43541666666667,141.17291666666668,44.62916666666666,15.545833333333334,9.939583333333333,896.2354166666668,171
Maharashtra,Aurangabad,2.747916666666667,2.0541666666666667,5.385416666666667,2.214583333333333,14.341666666666667,124.73541666666667,146.66666666666666,145.38541666666666,155.23749999999998,54.70208333333333,19.116666666666667,9.65625,682.2395833333334,171
Maharashtra,Beed,3.2895833333333333,1.8499999999999999,6.1312500000000005,5.45,12.729166666666666,119.72916666666667,125.30624999999999,134.95833333333334,167.60625000000002,64.58125,18.966666666666665,11.529166666666667,672.1437500000001,171
Maharashtra,Bhandara,26.62291666666667,28.527083333333334,38.802083333333336,18.289583333333333,18.860416666666666,184.0979166666667,375.23541666666665,369.5083333333334,166.92499999999998,45.925000000000004,11.560416666666667,11.541666666666666,1295.8833333333334,200
Maharashtra,Bombay,0.34285714285714286,0.47142857142857136,1.2190476190476192,0.2714285714285714,8.885714285714286,487.62,771.92,438.25333333333333,304.4266666666666,51.55714285714286,3.380952380952381,1.138095238095238,2418.8230769230768,193
Maharashtra,Buldhana,6.112500000000001,3.6458333333333335,10.0,2.6020833333333333,6.2875000000000005,133.89791666666667,186.64791666666667,201.09583333333333,122.66250000000001,49.574999999999996,13.358333333333334,7.03125,742.9250000000001,185
Maharashtra,Chandrapur,18.864583333333332,9.479166666666666,17.902083333333334,10.94375,12.752083333333333,191.57083333333333,349.6270833333333,340.6958333333333,166.10208333333335,60.25833333333333,9.24375,8.585416666666667,1196.0229166666666,164
Maharashtra,Dhule,1.08125,1.7354166666666666,2.4625,0.8416666666666667,5.9875,128.38333333333333,177.15416666666667,142.79583333333332,127.65625,34.46458333333333,12.99375,4.6875,640.24375,180
Maharashtra,Jalgaon,4.2124999999999995,4.102083333333334,4.827083333333333,1.7270833333333335,7.635416666666667,123.66666666666667,187.31458333333333,197.33541666666667,125.90208333333334,37.58958333333333,13.079166666666666,7.570833333333333,714.9416666666666,180
Maharashtra,Kolhapur,1.96875,0.8854166666666666,7.3374999999999995,20.57916666666667,43.57916666666667,355.325,626.40625,449.5958333333333,191.52916666666667,111.24791666666665,23.297916666666666,3.954166666666667,1835.71875,196
Maharashtra,Nagpur,21.864583333333332,13.739583333333334,18.004166666666666,7.016666666666667,12.054166666666667,168.46458333333334,309.8875,269.89166666666665,159.02708333333334,49.6,14.0,12.464583333333332,1055.9979166666667,180
Maharashtra,Nanded,7.633333333333333,4.372916666666667,9.106250000000001,5.779166666666666,13.608333333333334,146.87708333333333,222.21666666666667,227.45624999999998,157.475,72.6375,13.504166666666668,6.166666666666667,886.8333333333334,182
Maharashtra,Nasik,1.8333333333333333,0.8312499999999999,2.1645833333333333,2.625,13.529166666666667,162.31041666666667,289.5625,243.01666666666665,183.7145833333333,56.231249999999996,15.545833333333334,4.3,975.6750000000001,217
Maharashtra,Osmanabad,4.20625,2.65625,8.116666666666667,7.546808510638297,24.28723404255319,110.85744680851064,130.81702127659574,139.79787234042553,176.55106382978724,74.38723404255319,19.127659574468087,3.778723404255319,701.831914893617,171
Maharashtra,Parbhani,6.870833333333334,3.0854166666666667,10.254166666666666,15.541666666666666,11.831249999999999,150.96875,199.13958333333335,211.75,156.80625,71.37708333333333,12.658333333333333,8.841666666666667,859.1062499999999,162
Maharashtra,Pune,0.6770833333333334,0.525,2.922916666666667,5.420833333333333,17.033333333333335,184.60625000000002,300.675,224.1833333333333,168.62708333333333,76.82083333333334,21.099999999999998,5.895833333333333,1008.49375,171
Maharashtra,Raigad,1.3812499999999999,0.12291666666666667,1.2166666666666668,1.1958333333333333,18.083333333333332,655.7624999999999,1157.6458333333333,808.7395833333334,399.7270833333334,103.23958333333333,15.370833333333332,4.3812500000000005,3166.852083333333,195
Maharashtra,Ratnagiri,1.2770833333333333,0.010416666666666666,0.8958333333333334,0.7145833333333332,26.5625,818.43125,1134.5520833333333,777.63125,385.45208333333335,130.01874999999998,22.304166666666664,4.08125,3301.9229166666664,192
Maharashtra,Sangli,2.8687500000000004,0.5645833333333333,5.920833333333333,17.095833333333335,37.733333333333334,120.80208333333333,125.48125,104.75416666666666,137.9125,97.76875,21.48125,4.06875,676.4479166666666,178
Maharashtra,Satara,0.8500000000000001,1.2750000000000001,4.185416666666667,13.44375,29.491666666666664,220.91458333333333,352.66041666666666,274.3520833333333,175.3395833333333,93.96249999999999,25.095833333333335,6.247916666666666,1197.8270833333333,180
Maharashtra,Solapur,3.8541666666666665,2.11875,6.408333333333334,8.785416666666666,24.506249999999998,99.38958333333333,90.24374999999999,107.98958333333333,173.30416666666667,93.65625,21.452083333333334,5.872916666666666,637.5791666666667,164
Maharashtra,Thane,0.4791666666666667,0.17500000000000002,0.6145833333333334,0.4375,8.989583333333334,461.83958333333334,879.6416666666668,629.5270833333333,334.74375000000003,61.510416666666664,11.450000000000001,2.004166666666667,2391.414583333333,182
Maharashtra,Wardha,19.102083333333333,9.195833333333333,14.785416666666668,6.5375000000000005,13.754166666666668,182.05208333333334,283.70208333333335,256.27916666666664,150.12083333333334,54.043749999999996,12.158333333333333,11.737499999999999,1013.4562500000001,194
Maharashtra,Yeotmal,12.532352941176471,3.5294117647058822,14.855882352941178,3.264705882352941,10.597058823529412,171.79117647058823,264.0735294117647,248.9323529411765,135.2705882352941,56.42941176470588,9.279411764705882,6.805882352941175,937.3558823529411,195
Orissa,Balasore,14.142857142857142,27.195918367346938,34.48571428571429,61.195918367346934,111.33673469387755,249.72653061224491,302.52500000000003,359.8020833333333,288.12291666666664,166.4375,30.520833333333332,5.277083333333334,1653.7583333333332,180
Orissa,Bolangir,10.436,9.48,14.277999999999999,17.972,32.16,190.19400000000002,365.94800000000004,341.87199999999996,208.22799999999998,49.028,10.984000000000002,5.478,1256.032,217
Orissa,Cuttack,12.328,19.502,23.2,29.072,79.574,205.3,330.57199999999995,354.436,247.68200000000002,143.918,31.36,3.698,1480.64,217
Orissa,Dhenkanal,9.843478260869565,13.22391304347826,25.55217391304348,35.04130434782609,69.85652173913044,213.91304347826087,330.6521739130435,336.16739130434786,218.28478260869565,110.77391304347827,18.026086956521738,4.584782608695653,1385.9065217391303,217
Orissa,Ganjam,14.364,19.014,25.74,30.61,67.166,157.168,226.852,237.334,221.88400000000001,184.74599999999998,65.622,6.784,1257.282,187
Orissa,Kalahandi,9.635416666666666,9.414583333333333,17.493750000000002,22.7375,42.83541666666667,235.58541666666667,405.79583333333335,411.575,228.36875,61.927083333333336,10.972916666666668,3.702083333333333,1460.03125,185
Orissa,Keonjhar,17.113333333333333,11.803333333333333,16.57,38.46333333333334,89.05,221.0533333333333,295.56333333333333,302.5833333333333,226.59333333333333,102.46333333333334,15.103333333333333,5.23,1341.5800000000002,217
Orissa,Koraput,4.8740000000000006,8.924,13.208,39.07,64.554,204.518,348.056,368.134,237.65200000000002,90.37,25.002,4.294,1408.646,210
Orissa,Mayurbhanja,13.540816326530612,18.979591836734695,32.00204081632653,51.87142857142857,107.28367346938776,259.11224489795916,305.765306122449,364.26938775510206,260.9387755102041,123.17551020408162,18.06530612244898,6.077551020408164,1561.05306122449,240
Orissa,Phulbani ( Kandhamal ),14.56,18.51,23.162,41.952,69.78399999999999,206.25599999999997,355.15,373.334,246.908,105.27799999999999,29.47,6.086,1490.4360000000001,215
Orissa,Puri,10.594000000000001,13.504000000000001,14.675999999999998,19.564,64.806,164.028,279.968,321.89,231.606,167.68599999999998,51.124,6.803999999999999,1346.2420000000002,217
Orissa,Sambalpur,12.406,14.59,12.924000000000001,13.82,31.584,216.71400000000003,407.256,433.67400000000004,220.33599999999998,53.08,9.096,6.196000000000001,1431.662,180
Orissa,Sundargarh,15.116,13.966,11.634,15.972000000000001,40.338,201.97799999999998,354.56199999999995,364.534,203.144,55.84,10.632,5.9639999999999995,1293.662,200
Punjab,Amritsar,20.067999999999998,30.148000000000003,32.32,18.128,18.004,54.778,159.144,164.81,72.63,14.158,5.95,12.152000000000001,602.286,149
Punjab,Bhatinda,8.226,16.972,12.677999999999999,6.656000000000001,11.856,34.814,92.9,87.14200000000001,46.012,4.135999999999999,2.7940000000000005,4.29,328.464,90
Punjab,Ferozpur,11.084000000000001,13.62,15.068,8.77,10.978,28.344,92.292,75.29591836734694,44.443999999999996,4.914000000000001,2.57,4.856,310.692,104
Punjab,Gurdaspur,45.38,56.6,52.646,26.304000000000002,22.2,81.418,297.508,304.754,106.82799999999999,16.067999999999998,8.931999999999999,22.19,1040.826,180
Punjab,Hoshiarpur,29.1625,37.980000000000004,30.055,14.2025,17.3475,75.05499999999999,225.95749999999998,207.445,95.4875,7.1625,7.802499999999999,18.5475,766.1899999999999,210
Punjab,Jalandhar,23.596153846153847,39.207692307692305,23.065384615384616,16.861538461538462,12.669230769230769,54.46153846153846,161.7653846153846,157.36923076923077,96.88076923076923,5.053846153846154,4.211538461538462,11.288461538461538,606.4307692307692,180
Punjab,Kapurthala,24.4,54.473076923076924,24.957692307692305,18.896153846153847,12.523076923076925,44.58846153846154,160.10384615384615,105.84615384615384,77.78846153846153,9.346153846153847,6.934615384615384,7.376923076923077,547.2346153846154,180
Punjab,Ludhiana,17.6,25.69,21.894000000000002,14.35,17.596,53.70400000000001,160.816,146.952,76.47,7.497999999999999,4.2780000000000005,13.898,560.756,210
Punjab,Patiala,21.956,25.97,21.26,13.043999999999999,23.204,75.104,202.34400000000002,180.138,94.11,9.132,3.9960000000000004,13.677999999999999,683.942,194
Punjab,Roopnagar / Ropar,33.382222222222225,29.431111111111115,53.76,14.624444444444444,23.54,69.79555555555557,246.9511111111111,220.7733333333333,94.64222222222222,13.326666666666668,8.584444444444445,21.266666666666666,830.071111111111,240
Punjab,Sangrur,11.353061224489794,17.930612244897958,14.579591836734693,11.742857142857142,14.928571428571429,40.18775510204082,125.43469387755103,110.15510204081633,54.62040816326531,5.608163265306123,3.222448979591837,10.538775510204081,420.29387755102044,150
Rajasthan,Ajmer,3.878,5.172000000000001,3.0660000000000003,2.99,10.498,53.718,170.50400000000002,164.362,68.382,6.682,3.674,2.128,495.04400000000004,104
Rajasthan,Alwar,7.544,13.004000000000001,8.28,6.44,18.784000000000002,67.96600000000001,175.87,192.648,96.06,13.37,2.7239999999999998,4.266,606.9580000000001,120
Rajasthan,Banswara,4.882499999999999,1.4525000000000001,2.3274999999999997,0.58,4.5,103.6075,319.3625,320.45,160.2425,16.345,9.155,2.82,945.725,177
Rajasthan,Barmer,0.8666666666666667,3.25,4.066666666666667,3.5687499999999996,10.404166666666667,30.585714285714285,91.01041666666667,96.81666666666666,38.577083333333334,7.9875,3.372916666666667,0.5020833333333333,293.22340425531917,58
Rajasthan,Bharatpur,7.808,9.35,5.457999999999999,4.22,10.436,59.152,183.922,212.71400000000003,90.146,12.62,2.612,4.22,602.664,180
Rajasthan,Bhilwara,3.566,4.782,4.48,3.84,8.666,61.288000000000004,224.49400000000003,225.412,76.96600000000001,8.354,8.248000000000001,3.47,633.576,150
Rajasthan,Bikaner,3.9739999999999998,10.308,7.702000000000001,6.184,17.875999999999998,33.861999999999995,85.32,69.83800000000001,35.73,7.942,1.682,2.65,283.05400000000003,44
Rajasthan,Bundi,3.974,5.251999999999999,4.992,2.7319999999999998,5.968,72.024,231.002,225.918,85.51,10.572000000000001,7.652,2.964,658.552,201
Rajasthan,Chittorgarh,3.4359999999999995,3.182,3.678,3.138,8.97,75.406,256.986,284.758,103.43,13.777999999999999,11.182,2.388,770.346,194
Rajasthan,Churu,5.556,9.576,7.8260000000000005,6.43,19.142,48.786,132.048,104.318,48.138000000000005,6.728,1.932,2.772,393.246,60
Rajasthan,Dungarpur,2.0180000000000002,1.7339999999999998,1.83,1.204,4.294,81.212,241.26,245.40599999999998,106.37200000000001,11.276,11.574000000000002,1.89,710.072,170
Rajasthan,Ganganagar,3.68,11.436,8.55,6.132000000000001,10.742,31.91,70.9673469387755,62.403999999999996,35.004,4.262,1.2160000000000002,3.01,249.23469387755102,58
Rajasthan,Jaipur,5.6,9.93,4.882,4.83,14.614,60.31399999999999,203.612,182.054,68.506,12.474,3.008,3.432,573.254,111
Rajasthan,Jaisalmer,0.89,4.006,2.3040000000000003,4.528,7.596,21.358,59.626000000000005,60.06,23.234,4.1659999999999995,1.018,1.558,190.34599999999998,28
Rajasthan,Jalore,1.9880000000000002,3.0039999999999996,3.102,2.37,6.707999999999999,37.152,160.04399999999998,131.414,62.32,9.937999999999999,7.728,0.862,426.634,90
Rajasthan,Jhalawar,5.57,4.412,3.0439999999999996,1.77,5.898,96.52,285.126,340.47,122.35799999999999,22.35,10.642000000000001,5.8020000000000005,903.9580000000001,194
Rajasthan,Jhunjhunu,7.034,10.894,7.526,5.906000000000001,21.594,56.403999999999996,142.85399999999998,141.246,55.372,9.918,3.272,4.548,466.57,90
Rajasthan,Jodhpur,2.27,4.428,2.838,5.942,10.984000000000002,33.984,116.762,102.556,45.222,5.852,2.238,1.162,334.23199999999997,88
Rajasthan,Kota,5.184,5.15,4.638,3.8440000000000003,8.106,82.62200000000001,266.872,261.73,92.33,20.888,7.544,3.964,762.862,201
Rajasthan,Nagaur,3.97,6.672000000000001,3.7179999999999995,5.432,14.64,56.01599999999999,139.27200000000002,113.97,45.214,7.534,2.252,2.0140000000000002,400.71,82
Rajasthan,Pali,2.0140000000000002,2.9739999999999998,2.8440000000000003,2.748,6.414,46.49,172.296,160.662,63.38399999999999,7.716,3.67,1.33,472.55199999999996,95
Rajasthan,Sikar,4.185714285714286,9.803571428571429,5.896428571428571,5.867857142857143,16.742857142857144,75.23928571428571,134.63214285714284,145.41071428571428,51.69285714285714,14.15,2.414285714285714,4.596428571428571,470.63214285714287,90
Rajasthan,Sirohi,21.51923076923077,2.888461538461539,1.9884615384615385,2.5384615384615383,4.530769230769231,71.66153846153847,280.2346153846154,242.43076923076922,125.26153846153846,22.346153846153847,5.938461538461539,0.38461538461538464,781.7230769230769,120
Rajasthan,Swami Madhopur,7.1692307692307695,5.323076923076924,5.773076923076924,3.373076923076923,9.773076923076923,68.38076923076923,226.31153846153848,252.98846153846154,85.8423076923077,19.53846153846154,6.0307692307692315,1.8923076923076922,692.3961538461538,180
Rajasthan,Tonk,3.752083333333333,5.6875,3.6041666666666665,3.8083333333333336,8.897916666666665,56.458333333333336,218.75208333333333,211.63958333333335,71.05208333333333,9.454166666666667,4.397916666666666,2.160416666666667,599.6583333333333,150
Rajasthan,Udaipur,2.588,2.316,3.4619999999999997,3.002,6.914,76.52,215.032,215.326,102.228,12.362,8.862,1.734,650.342,159
Tamil Nadu,Chengalpattu MGR / Kanchipuram,13.863636363636363,4.836363636363637,3.7181818181818183,10.518181818181818,67.43636363636364,100.99090909090908,82.54545454545455,144.78181818181818,140.3,234.94545454545457,351.3363636363636,165.05454545454543,1320.3272727272727,194
Tamil Nadu,Chennai,16.96153846153846,12.884615384615385,8.665384615384616,19.70384615384615,52.70769230769231,87.33200000000001,97.652,121.87200000000001,137.22,321.264,348.01599999999996,163.856,1368.876,-1
Tamil Nadu,Coimbatore,6.922000000000001,11.255999999999998,23.974,54.528,75.346,116.24489795918367,142.53673469387755,118.60816326530613,114.07959183673469,162.97755102040816,134.78571428571428,45.76122448979592,1004.8836734693878,90
Tamil Nadu,Kanyakumari,14.12857142857143,23.692857142857143,41.93928571428571,110.20714285714287,118.15714285714286,177.81785714285712,92.425,89.08214285714284,119.21071428571429,246.54285714285714,211.45714285714286,62.93928571428571,1307.5892857142858,268
Tamil Nadu,Madurai,10.622,11.748,23.712,51.83,70.102,32.99387755102041,47.46122448979592,78.98163265306123,122.04081632653062,184.18775510204082,147.29795918367347,55.38979591836735,835.9142857142858,171
Tamil Nadu,North Arcot / Vellore,7.402,6.704,10.296,22.758000000000003,66.828,69.2265306122449,105.89183673469387,124.25918367346938,154.72244897959183,224.0081632653061,156.30612244897958,70.0530612244898,1017.8285714285714,155
Tamil Nadu,Ramananthapuram,25.695999999999998,22.08,43.68,49.144,41.798,15.66326530612245,23.689795918367345,35.365306122448985,58.59591836734693,201.34081632653061,201.77346938775509,131.8673469387755,852.265306122449,120
Tamil Nadu,Salem,5.794,6.018,16.212,49.15,97.516,57.3,78.61224489795919,115.59795918367347,158.91224489795917,175.08367346938778,128.4795918367347,50.95510204081633,938.7102040816327,171
Tamil Nadu,South Arcot / Cuddalore,19.486,15.414000000000001,17.628,18.222,51.1,45.67551020408163,68.48163265306123,117.15306122448979,130.69183673469388,226.08979591836734,313.1734693877551,169.74489795918367,1184.5326530612244,185
Tamil Nadu,Thanjavur,19.715999999999998,17.354,18.348,30.308000000000003,56.416000000000004,34.351020408163265,55.16734693877551,103.40816326530613,117.71632653061225,196.2408163265306,258.92448979591836,159.11020408163265,1067.3183673469387,157
Tamil Nadu,The Nilgiris,16.598,21.772,38.088,71.454,111.62,201.36938775510205,270.0367346938775,227.65510204081633,178.4714285714286,236.51020408163265,188.67755102040817,86.81020408163265,1648.3265306122448,300
Tamil Nadu,Thirunelveli,24.54,34.364000000000004,49.878,66.324,46.242,35.93265306122449,30.56122448979592,24.36530612244898,39.655102040816324,172.76530612244898,229.77346938775509,107.3795918367347,862.1734693877551,111
Tamil Nadu,Tiruchirapalli / Trichy,7.64,7.296,12.982000000000001,29.334,60.126000000000005,27.779591836734696,38.775510204081634,72.87346938775511,126.89183673469387,155.63061224489795,157.45714285714286,78.56326530612245,775.6428571428571,164
Telangana,Adilabad,10.458,6.67,13.998,10.716,18.974,170.574,292.036,292.256,164.328,74.274,13.836000000000002,6.088000000000001,1074.2,178
Telangana,Hyderabad,7.522,8.248000000000001,16.636000000000003,20.174,28.581999999999997,107.18799999999999,162.346,210.59,142.062,95.512,24.944000000000003,4.186,827.966,150
Telangana,Karimnagar,12.132,6.61,13.304,12.382,20.304,138.75,248.49400000000003,230.204,156.19799999999998,76.904,18.887999999999998,4.666,938.824,182
Telangana,Khammam,6.256,7.934,12.88,20.676,49.44,145.998,284.132,268.45599999999996,174.14,105.74799999999999,27.458000000000002,5.63,1108.61,185
Telangana,Mahabubnagar,1.766,2.842,8.032,16.332,30.674,80.946,129.98,141.29399999999998,137.21,92.068,19.47,2.3680000000000003,662.988,141
Telangana,Medak,6.3,5.163265306122449,12.448979591836734,16.099999999999998,23.79591836734694,115.18775510204081,194.9918367346939,206.85714285714286,148.3204081632653,82.45306122448979,19.03061224489796,2.979591836734694,833.6224489795918,165
Telangana,Nalgonda,5.526,4.98,8.674,13.79,27.6,86.51799999999999,137.672,141.14600000000002,138.87,105.396,30.77,5.434,706.306,175
Telangana,Nizamabad,9.8,5.33,12.966,11.356,18.802,145.42,264.91200000000003,271.442,152.804,81.17,15.655999999999999,4.274,993.932,141
Telangana,Warangal,9.248000000000001,7.245999999999999,12.722000000000001,14.878,27.982,140.434,265.546,237.37599999999998,158.28799999999998,89.72399999999999,21.222,6.741999999999999,991.316,201
Uttar Pradesh,Agra,10.059574468085106,10.146808510638298,7.8446808510638295,6.1255319148936165,11.28936170212766,44.90212765957447,181.2872340425532,217.65744680851063,87.30638297872339,21.682978723404254,3.9063829787234043,5.031914893617022,610.6739130434783,187
Uttar Pradesh,Aligarh,14.191304347826087,14.017391304347825,11.617391304347825,7.239130434782608,16.293478260869566,50.17659574468085,185.50425531914894,217.37234042553192,93.3127659574468,20.04255319148936,2.648936170212766,6.940425531914894,635.6391304347826,187
Uttar Pradesh,Allahabad,17.78510638297872,13.582978723404254,8.604255319148935,5.276595744680851,8.342553191489362,81.52978723404256,239.61914893617023,238.21063829787232,165.03404255319148,32.14255319148936,6.993617021276595,5.929787234042553,826.5239130434783,164
Uttar Pradesh,Azamgarh,17.827272727272728,17.161363636363635,19.495454545454546,14.72272727272727,21.288636363636364,86.04318181818182,256.575,231.51590909090908,164.6727272727273,30.927272727272726,4.532558139534884,5.686046511627907,860.1325581395348,235
Uttar Pradesh,Bahraich,14.491489361702127,16.15531914893617,9.497872340425532,13.363829787234042,33.91276595744681,160.21702127659574,345.12978723404257,286.1255319148936,209.25531914893617,37.86808510638298,2.376595744680851,7.948936170212766,1133.6673913043478,231
Uttar Pradesh,Ballia,15.378260869565217,17.167391304347827,13.817391304347826,9.367391304347825,19.48695652173913,84.70652173913044,246.67391304347825,189.2872340425532,120.0872340425532,29.97872340425532,2.8446808510638295,2.389130434782609,750.5,230
Uttar Pradesh,Banda,12.853191489361702,13.061702127659574,9.95531914893617,10.972340425531916,20.24042553191489,93.9191489361702,213.85744680851062,247.24042553191487,139.1872340425532,25.80212765957447,4.974468085106383,7.361702127659575,798.0391304347827,188
Uttar Pradesh,Barabanki,14.68913043478261,20.130434782608695,12.552173913043477,10.826086956521738,25.468888888888888,106.89333333333333,270.5863636363636,229.65,179.03636363636363,28.93777777777778,1.9733333333333332,7.691111111111112,907.5418604651163,224
Uttar Pradesh,Bareilly,15.953191489361702,17.47021276595745,10.042553191489361,7.5638297872340425,18.140425531914893,111.82978723404256,264.51702127659576,244.56382978723406,156.37021276595746,28.05744680851064,2.6595744680851063,7.276595744680851,891.3021739130435,224
Uttar Pradesh,Basti,15.006666666666666,19.23111111111111,27.595555555555556,21.96888888888889,28.591111111111108,136.1238095238095,267.1875,237.13333333333335,157.9425,27.46222222222222,1.8777777777777778,9.311111111111112,978.7184210526317,187
Uttar Pradesh,Bijnor,25.761702127659575,29.231914893617024,22.429787234042553,10.22340425531915,22.80212765957447,104.54255319148936,287.8978723404255,311.1521739130435,143.3531914893617,25.395744680851063,3.870212765957447,10.061702127659574,1006.0288888888889,210
Uttar Pradesh,Budaun,13.428260869565218,16.252173913043475,17.784782608695654,11.967391304347826,16.07391304347826,79.28292682926829,219.84634146341466,227.07142857142858,109.07619047619048,23.65,3.0630434782608695,6.57391304347826,752.4300000000001,215
Uttar Pradesh,Buland Shahar,14.751063829787233,16.387234042553192,19.7,11.908510638297873,13.076595744680851,50.85957446808511,173.39787234042552,198.9255319148936,102.62127659574467,14.061702127659574,2.6042553191489364,7.368085106382979,624.6765957446809,180
Uttar Pradesh,Deoria,17.171739130434784,19.906521739130437,16.441304347826087,12.791304347826086,31.82608695652174,112.95555555555555,293.79318181818184,213.76363636363638,155.51363636363638,43.606521739130436,2.5847826086956522,5.3826086956521735,924.8255813953489,230
Uttar Pradesh,Etah,9.957777777777778,11.3,7.6644444444444435,7.586666666666668,15.577777777777778,54.754999999999995,174.22820512820513,203.59,93.27142857142857,18.128888888888888,2.137777777777778,4.271111111111111,614.6631578947369,160
Uttar Pradesh,Etawah,7.684444444444445,11.655555555555555,6.931111111111111,1.5955555555555554,10.844444444444445,54.924390243902444,178.52195121951218,208.09,104.52195121951219,21.515555555555558,2.8822222222222225,6.053333333333333,618.6615384615385,210
Uttar Pradesh,Faizabad,14.522222222222222,18.77111111111111,17.013333333333335,11.74888888888889,23.26222222222222,113.99111111111112,293.7,243.27727272727273,168.4181818181818,30.211111111111112,2.64,8.748888888888889,946.1581395348838,240
